"Activity_Code" "Subject" "Activity_Label" "variable" "mean.activity"
4 13 "SITTING" "tBodyAccJerk-mean()-Z" -0.0232397245106122
4 13 "SITTING" "tBodyGyro-mean()-X" -0.0355124856836735
4 13 "SITTING" "tBodyGyro-mean()-Y" -0.0902687401836735
4 13 "SITTING" "tBodyGyro-mean()-Z" 0.0823432026610204
4 13 "SITTING" "tBodyGyroJerk-mean()-X" -0.095919848877551
4 13 "SITTING" "tBodyGyroJerk-mean()-Y" -0.041036688077551
4 13 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0466121595938776
4 13 "SITTING" "tBodyAccMag-mean()" -0.957690563673469
4 13 "SITTING" "tGravityAccMag-mean()" -0.957690563673469
4 13 "SITTING" "tBodyAccJerkMag-mean()" -0.989497838979592
4 13 "SITTING" "tBodyGyroMag-mean()" -0.951142644081633
4 13 "SITTING" "tBodyGyroJerkMag-mean()" -0.992604304489796
4 13 "SITTING" "fBodyAcc-mean()-X" -0.990135477755102
4 13 "SITTING" "fBodyAcc-mean()-Y" -0.959673916122449
4 13 "SITTING" "fBodyAcc-mean()-Z" -0.956183063510204
4 13 "SITTING" "fBodyAcc-meanFreq()-X" -0.00935147348163265
4 13 "SITTING" "fBodyAcc-meanFreq()-Y" 0.0253459476734694
4 13 "SITTING" "fBodyAcc-meanFreq()-Z" 0.154652093530612
4 13 "SITTING" "fBodyAccJerk-mean()-X" -0.992678212653061
4 13 "SITTING" "fBodyAccJerk-mean()-Y" -0.983914101836735
4 13 "SITTING" "fBodyAccJerk-mean()-Z" -0.985261204693878
4 13 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.264214260326531
4 13 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.00193284292653061
4 13 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.0921106028122449
4 13 "SITTING" "fBodyGyro-mean()-X" -0.983218202857143
4 13 "SITTING" "fBodyGyro-mean()-Y" -0.982456053877551
4 13 "SITTING" "fBodyGyro-mean()-Z" -0.968384415510204
4 13 "SITTING" "fBodyGyro-meanFreq()-X" 0.100550894587755
4 13 "SITTING" "fBodyGyro-meanFreq()-Y" -0.106178686469388
4 13 "SITTING" "fBodyGyro-meanFreq()-Z" 0.013649216527551
4 13 "SITTING" "fBodyAccMag-mean()" -0.956901559653061
4 13 "SITTING" "fBodyAccMag-meanFreq()" 0.150538936606122
4 13 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.988348535306122
4 13 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.360646362877551
4 13 "SITTING" "fBodyBodyGyroMag-mean()" -0.973258277755102
4 13 "SITTING" "fBodyBodyGyroMag-meanFreq()" 0.00767543343469388
4 13 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.991723741632653
4 13 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.191102234
4 13 "SITTING" "tBodyAcc-std()-X" -0.989546275306122
4 13 "SITTING" "tBodyAcc-std()-Y" -0.938967741632653
4 13 "SITTING" "tBodyAcc-std()-Z" -0.938641215510204
4 13 "SITTING" "tGravityAcc-std()-X" -0.981379112653061
4 13 "SITTING" "tGravityAcc-std()-Y" -0.951353064693878
4 13 "SITTING" "tGravityAcc-std()-Z" -0.930979556938776
4 13 "SITTING" "tBodyAccJerk-std()-X" -0.992827264081633
4 13 "SITTING" "tBodyAccJerk-std()-Y" -0.984267557755102
4 13 "SITTING" "tBodyAccJerk-std()-Z" -0.987612090204082
4 13 "SITTING" "tBodyGyro-std()-X" -0.985844263265306
4 13 "SITTING" "tBodyGyro-std()-Y" -0.979668456122449
4 13 "SITTING" "tBodyGyro-std()-Z" -0.966896414285714
4 13 "SITTING" "tBodyGyroJerk-std()-X" -0.991371016938775
4 13 "SITTING" "tBodyGyroJerk-std()-Y" -0.991773350204082
4 13 "SITTING" "tBodyGyroJerk-std()-Z" -0.989861382040816
4 13 "SITTING" "tBodyAccMag-std()" -0.937935738571429
4 13 "SITTING" "tGravityAccMag-std()" -0.937935738571429
4 13 "SITTING" "tBodyAccJerkMag-std()" -0.988813098163265
4 13 "SITTING" "tBodyGyroMag-std()" -0.963940591428571
4 13 "SITTING" "tBodyGyroJerkMag-std()" -0.991414934897959
4 13 "SITTING" "fBodyAcc-std()-X" -0.989410582653061
4 13 "SITTING" "fBodyAcc-std()-Y" -0.933666502510204
4 13 "SITTING" "fBodyAcc-std()-Z" -0.934189007346939
4 13 "SITTING" "fBodyAccJerk-std()-X" -0.99368217
4 13 "SITTING" "fBodyAccJerk-std()-Y" -0.985908120408163
4 13 "SITTING" "fBodyAccJerk-std()-Z" -0.988612100204082
4 13 "SITTING" "fBodyGyro-std()-X" -0.986714694081633
4 13 "SITTING" "fBodyGyro-std()-Y" -0.97827070877551
4 13 "SITTING" "fBodyGyro-std()-Z" -0.969451754693878
4 13 "SITTING" "fBodyAccMag-std()" -0.938529931020408
4 13 "SITTING" "fBodyBodyAccJerkMag-std()" -0.988332303469388
4 13 "SITTING" "fBodyBodyGyroMag-std()" -0.96426809755102
4 13 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.991219445918367
4 14 "SITTING" "tBodyAcc-mean()-X" 0.279990577037037
4 14 "SITTING" "tBodyAcc-mean()-Y" -0.00870565463888889
4 14 "SITTING" "tBodyAcc-mean()-Z" -0.100401490425926
4 14 "SITTING" "tGravityAcc-mean()-X" 0.939038759814815
4 14 "SITTING" "tGravityAcc-mean()-Y" -0.0364533962277778
4 14 "SITTING" "tGravityAcc-mean()-Z" -0.0945970534814815
4 14 "SITTING" "tBodyAccJerk-mean()-X" 0.0741878844074074
4 14 "SITTING" "tBodyAccJerk-mean()-Y" -0.00436185985848148
4 14 "SITTING" "tBodyAccJerk-mean()-Z" -0.0105744513096296
4 14 "SITTING" "tBodyGyro-mean()-X" -0.0440403326851852
4 14 "SITTING" "tBodyGyro-mean()-Y" -0.0713478280925926
4 14 "SITTING" "tBodyGyro-mean()-Z" 0.0928523607037037
4 14 "SITTING" "tBodyGyroJerk-mean()-X" -0.0921614578888889
4 14 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0434577295055556
4 14 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0520121608148148
4 14 "SITTING" "tBodyAccMag-mean()" -0.944197943703704
4 14 "SITTING" "tGravityAccMag-mean()" -0.944197943703704
4 14 "SITTING" "tBodyAccJerkMag-mean()" -0.976521006111111
4 14 "SITTING" "tBodyGyroMag-mean()" -0.942756369259259
4 14 "SITTING" "tBodyGyroJerkMag-mean()" -0.988317606666667
4 14 "SITTING" "fBodyAcc-mean()-X" -0.976456609259259
4 14 "SITTING" "fBodyAcc-mean()-Y" -0.932644766111111
4 14 "SITTING" "fBodyAcc-mean()-Z" -0.944126078888889
4 14 "SITTING" "fBodyAcc-meanFreq()-X" -0.145044030516667
4 14 "SITTING" "fBodyAcc-meanFreq()-Y" -0.0904275272388889
4 14 "SITTING" "fBodyAcc-meanFreq()-Z" -0.0357959046777778
4 14 "SITTING" "fBodyAccJerk-mean()-X" -0.981566649444444
4 14 "SITTING" "fBodyAccJerk-mean()-Y" -0.968951769814815
4 14 "SITTING" "fBodyAccJerk-mean()-Z" -0.97275196962963
4 14 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.00357106024444444
4 14 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.232143578944444
4 14 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.149511316833333
4 14 "SITTING" "fBodyGyro-mean()-X" -0.978577117592593
4 14 "SITTING" "fBodyGyro-mean()-Y" -0.969806729814815
4 14 "SITTING" "fBodyGyro-mean()-Z" -0.957020858888889
4 14 "SITTING" "fBodyGyro-meanFreq()-X" -0.107487047964444
4 14 "SITTING" "fBodyGyro-meanFreq()-Y" -0.34128282392963
4 14 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0834989971537037
4 14 "SITTING" "fBodyAccMag-mean()" -0.940589853333333
4 14 "SITTING" "fBodyAccMag-meanFreq()" 0.015368050237037
4 14 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.972985342962963
4 14 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.19841410045
4 14 "SITTING" "fBodyBodyGyroMag-mean()" -0.963320540555556
4 14 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.171970730796296
4 14 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.987324239259259
4 14 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0740675933385185
4 14 "SITTING" "tBodyAcc-std()-X" -0.976302248148148
4 14 "SITTING" "tBodyAcc-std()-Y" -0.914935703907407
4 14 "SITTING" "tBodyAcc-std()-Z" -0.922774835740741
4 14 "SITTING" "tGravityAcc-std()-X" -0.976280399444444
4 14 "SITTING" "tGravityAcc-std()-Y" -0.95032266362963
4 14 "SITTING" "tGravityAcc-std()-Z" -0.938415738148148
4 14 "SITTING" "tBodyAccJerk-std()-X" -0.980890655185185
4 14 "SITTING" "tBodyAccJerk-std()-Y" -0.967828356296296
4 14 "SITTING" "tBodyAccJerk-std()-Z" -0.976133383518519
4 14 "SITTING" "tBodyGyro-std()-X" -0.980829981481481
4 14 "SITTING" "tBodyGyro-std()-Y" -0.962048191666667
4 14 "SITTING" "tBodyGyro-std()-Z" -0.952904383518518
4 14 "SITTING" "tBodyGyroJerk-std()-X" -0.990284240185185
4 14 "SITTING" "tBodyGyroJerk-std()-Y" -0.986911323888889
4 14 "SITTING" "tBodyGyroJerk-std()-Z" -0.982819138888889
4 14 "SITTING" "tBodyAccMag-std()" -0.92549582962963
4 14 "SITTING" "tGravityAccMag-std()" -0.92549582962963
4 14 "SITTING" "tBodyAccJerkMag-std()" -0.973343388888889
4 14 "SITTING" "tBodyGyroMag-std()" -0.947081158333333
4 14 "SITTING" "tBodyGyroJerkMag-std()" -0.986963989814815
4 14 "SITTING" "fBodyAcc-std()-X" -0.976303056851852
4 14 "SITTING" "fBodyAcc-std()-Y" -0.911591208203704
4 14 "SITTING" "fBodyAcc-std()-Z" -0.917678155296296
4 14 "SITTING" "fBodyAccJerk-std()-X" -0.981920831111111
4 14 "SITTING" "fBodyAccJerk-std()-Y" -0.968943674259259
4 14 "SITTING" "fBodyAccJerk-std()-Z" -0.978180020925926
4 14 "SITTING" "fBodyGyro-std()-X" -0.981573087222222
4 14 "SITTING" "fBodyGyro-std()-Y" -0.958227403148148
4 14 "SITTING" "fBodyGyro-std()-Z" -0.956028807962963
4 14 "SITTING" "fBodyAccMag-std()" -0.929193937222222
4 14 "SITTING" "fBodyBodyAccJerkMag-std()" -0.972959409444444
4 14 "SITTING" "fBodyBodyGyroMag-std()" -0.946517963703704
4 14 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.987065177777778
4 15 "SITTING" "tBodyAcc-mean()-X" 0.27290337979661
4 15 "SITTING" "tBodyAcc-mean()-Y" -0.0117188472271186
4 15 "SITTING" "tBodyAcc-mean()-Z" -0.11366125320339
4 15 "SITTING" "tGravityAcc-mean()-X" 0.89036426220339
4 15 "SITTING" "tGravityAcc-mean()-Y" 0.210849305016949
4 15 "SITTING" "tGravityAcc-mean()-Z" 0.00281565980440678
4 15 "SITTING" "tBodyAccJerk-mean()-X" 0.0784792788644068
4 15 "SITTING" "tBodyAccJerk-mean()-Y" -0.00898437589491525
4 15 "SITTING" "tBodyAccJerk-mean()-Z" -0.00237207545345763
4 15 "SITTING" "tBodyGyro-mean()-X" -0.0377111130338983
4 15 "SITTING" "tBodyGyro-mean()-Y" -0.0803428762830509
4 15 "SITTING" "tBodyGyro-mean()-Z" 0.0951978083898305
4 15 "SITTING" "tBodyGyroJerk-mean()-X" -0.0953649067966102
4 15 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0396068774557627
4 15 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0524148341983051
4 15 "SITTING" "tBodyAccMag-mean()" -0.958669836271186
4 15 "SITTING" "tGravityAccMag-mean()" -0.958669836271186
4 15 "SITTING" "tBodyAccJerkMag-mean()" -0.986107839152542
4 15 "SITTING" "tBodyGyroMag-mean()" -0.957331628305085
4 15 "SITTING" "tBodyGyroJerkMag-mean()" -0.992188893898305
4 15 "SITTING" "fBodyAcc-mean()-X" -0.986619609491525
4 15 "SITTING" "fBodyAcc-mean()-Y" -0.938926430779661
4 15 "SITTING" "fBodyAcc-mean()-Z" -0.963227004915254
4 15 "SITTING" "fBodyAcc-meanFreq()-X" -4.22904796610179e-05
4 15 "SITTING" "fBodyAcc-meanFreq()-Y" 0.0966857195491525
4 15 "SITTING" "fBodyAcc-meanFreq()-Z" 0.151053127327119
4 15 "SITTING" "fBodyAccJerk-mean()-X" -0.988106102033898
4 15 "SITTING" "fBodyAccJerk-mean()-Y" -0.978159013220339
4 15 "SITTING" "fBodyAccJerk-mean()-Z" -0.984908418474576
4 15 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.240022781071475
4 15 "SITTING" "fBodyAccJerk-meanFreq()-Y" -6.7038305084726e-06
4 15 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.039756001679661
4 15 "SITTING" "fBodyGyro-mean()-X" -0.986152580338983
4 15 "SITTING" "fBodyGyro-mean()-Y" -0.979201724745763
4 15 "SITTING" "fBodyGyro-mean()-Z" -0.966731518305085
4 15 "SITTING" "fBodyGyro-meanFreq()-X" 0.10547568285661
4 15 "SITTING" "fBodyGyro-meanFreq()-Y" -0.154626052352542
4 15 "SITTING" "fBodyGyro-meanFreq()-Z" -0.00867259700677966
4 15 "SITTING" "fBodyAccMag-mean()" -0.949752001322034
4 15 "SITTING" "fBodyAccMag-meanFreq()" 0.157506318561017
4 15 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.984689437118644
4 15 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.242818344188136
4 15 "SITTING" "fBodyBodyGyroMag-mean()" -0.973762179830509
4 15 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0544036755389831
4 15 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.990180959322034
4 15 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.208016817940678
4 15 "SITTING" "tBodyAcc-std()-X" -0.987084356101695
4 15 "SITTING" "tBodyAcc-std()-Y" -0.922407162881356
4 15 "SITTING" "tBodyAcc-std()-Z" -0.949338025084746
4 15 "SITTING" "tGravityAcc-std()-X" -0.982620883728814
4 15 "SITTING" "tGravityAcc-std()-Y" -0.943561411694915
4 15 "SITTING" "tGravityAcc-std()-Z" -0.952973658983051
4 15 "SITTING" "tBodyAccJerk-std()-X" -0.988162333898305
4 15 "SITTING" "tBodyAccJerk-std()-Y" -0.978126998813559
4 15 "SITTING" "tBodyAccJerk-std()-Z" -0.987011024745763
4 15 "SITTING" "tBodyGyro-std()-X" -0.988204115254237
4 15 "SITTING" "tBodyGyro-std()-Y" -0.975321519491525
4 15 "SITTING" "tBodyGyro-std()-Z" -0.963765802881356
4 15 "SITTING" "tBodyGyroJerk-std()-X" -0.992889042711864
4 15 "SITTING" "tBodyGyroJerk-std()-Y" -0.990313307966102
4 15 "SITTING" "tBodyGyroJerk-std()-Z" -0.987937202542373
4 15 "SITTING" "tBodyAccMag-std()" -0.93797790559322
4 15 "SITTING" "tGravityAccMag-std()" -0.93797790559322
4 15 "SITTING" "tBodyAccJerkMag-std()" -0.984639018474576
4 15 "SITTING" "tBodyGyroMag-std()" -0.963475074915254
4 15 "SITTING" "tBodyGyroJerkMag-std()" -0.989720049491525
4 15 "SITTING" "fBodyAcc-std()-X" -0.987384778983051
4 15 "SITTING" "fBodyAcc-std()-Y" -0.919162700338983
4 15 "SITTING" "fBodyAcc-std()-Z" -0.945704713050847
4 15 "SITTING" "fBodyAccJerk-std()-X" -0.989314359661017
4 15 "SITTING" "fBodyAccJerk-std()-Y" -0.979713045932203
4 15 "SITTING" "fBodyAccJerk-std()-Z" -0.987694113559322
4 15 "SITTING" "fBodyGyro-std()-X" -0.988881930508475
4 15 "SITTING" "fBodyGyro-std()-Y" -0.973456092372881
4 15 "SITTING" "fBodyGyro-std()-Z" -0.966228648305085
4 15 "SITTING" "fBodyAccMag-std()" -0.941195938135593
4 15 "SITTING" "fBodyBodyAccJerkMag-std()" -0.983276251694915
4 15 "SITTING" "fBodyBodyGyroMag-std()" -0.963378228474576
4 15 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.989503941694915
4 16 "SITTING" "tBodyAcc-mean()-X" 0.280768574492754
4 16 "SITTING" "tBodyAcc-mean()-Y" -0.0102497939956522
4 16 "SITTING" "tBodyAcc-mean()-Z" -0.0891404038405797
4 16 "SITTING" "tGravityAcc-mean()-X" 0.942457377971014
4 16 "SITTING" "tGravityAcc-mean()-Y" -0.086588253942029
4 16 "SITTING" "tGravityAcc-mean()-Z" 0.0892682200463768
4 16 "SITTING" "tBodyAccJerk-mean()-X" 0.0734346720289855
4 16 "SITTING" "tBodyAccJerk-mean()-Y" 0.00985642890855072
4 16 "SITTING" "tBodyAccJerk-mean()-Z" -0.0115030575052174
4 16 "SITTING" "tBodyGyro-mean()-X" -0.0412014042275362
4 16 "SITTING" "tBodyGyro-mean()-Y" -0.0574525433043478
4 16 "SITTING" "tBodyGyro-mean()-Z" 0.0795736310463768
4 16 "SITTING" "tBodyGyroJerk-mean()-X" -0.0957204520289855
4 16 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0450369280637681
4 16 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0588371273536232
4 16 "SITTING" "tBodyAccMag-mean()" -0.961879680724638
4 16 "SITTING" "tGravityAccMag-mean()" -0.961879680724638
4 16 "SITTING" "tBodyAccJerkMag-mean()" -0.987472699130435
4 16 "SITTING" "tBodyGyroMag-mean()" -0.946417382463768
4 16 "SITTING" "tBodyGyroJerkMag-mean()" -0.992444606231884
4 16 "SITTING" "fBodyAcc-mean()-X" -0.987043828985507
4 16 "SITTING" "fBodyAcc-mean()-Y" -0.961456685507246
4 16 "SITTING" "fBodyAcc-mean()-Z" -0.959552230434783
4 16 "SITTING" "fBodyAcc-meanFreq()-X" -0.00757859632753623
4 16 "SITTING" "fBodyAcc-meanFreq()-Y" 0.149987934068116
4 16 "SITTING" "fBodyAcc-meanFreq()-Z" 0.131560420550725
4 16 "SITTING" "fBodyAccJerk-mean()-X" -0.990964251304348
4 16 "SITTING" "fBodyAccJerk-mean()-Y" -0.981752167391304
4 16 "SITTING" "fBodyAccJerk-mean()-Z" -0.981178036811594
4 16 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.203452532052174
4 16 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.027202812815942
4 16 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.0110173707550725
4 16 "SITTING" "fBodyGyro-mean()-X" -0.978632856956522
4 16 "SITTING" "fBodyGyro-mean()-Y" -0.96679600173913
4 16 "SITTING" "fBodyGyro-mean()-Z" -0.960058264057971
4 16 "SITTING" "fBodyGyro-meanFreq()-X" 0.138693078721014
4 16 "SITTING" "fBodyGyro-meanFreq()-Y" -0.174805735936232
4 16 "SITTING" "fBodyGyro-meanFreq()-Z" 0.207112798289855
4 16 "SITTING" "fBodyAccMag-mean()" -0.958335480724638
4 16 "SITTING" "fBodyAccMag-meanFreq()" 0.240617264101449
4 16 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.983968635942029
4 16 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.320055144681159
4 16 "SITTING" "fBodyBodyGyroMag-mean()" -0.954060994347826
4 16 "SITTING" "fBodyBodyGyroMag-meanFreq()" 0.000688060278260866
4 16 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.989363136376812
4 16 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.232631765847826
4 16 "SITTING" "tBodyAcc-std()-X" -0.986825605362319
4 16 "SITTING" "tBodyAcc-std()-Y" -0.951607872463768
4 16 "SITTING" "tBodyAcc-std()-Z" -0.939672247101449
4 16 "SITTING" "tGravityAcc-std()-X" -0.980158243333333
4 16 "SITTING" "tGravityAcc-std()-Y" -0.968023206956522
4 16 "SITTING" "tGravityAcc-std()-Z" -0.945813561478261
4 16 "SITTING" "tBodyAccJerk-std()-X" -0.990861134782609
4 16 "SITTING" "tBodyAccJerk-std()-Y" -0.981800970724638
4 16 "SITTING" "tBodyAccJerk-std()-Z" -0.983487212898551
4 16 "SITTING" "tBodyGyro-std()-X" -0.981037373333333
4 16 "SITTING" "tBodyGyro-std()-Y" -0.958336595507246
4 16 "SITTING" "tBodyGyro-std()-Z" -0.960287831304348
4 16 "SITTING" "tBodyGyroJerk-std()-X" -0.98958327942029
4 16 "SITTING" "tBodyGyroJerk-std()-Y" -0.990621793333333
4 16 "SITTING" "tBodyGyroJerk-std()-Z" -0.988364321449275
4 16 "SITTING" "tBodyAccMag-std()" -0.941051236086957
4 16 "SITTING" "tGravityAccMag-std()" -0.941051236086957
4 16 "SITTING" "tBodyAccJerkMag-std()" -0.983615334057971
4 16 "SITTING" "tBodyGyroMag-std()" -0.937942404637681
4 16 "SITTING" "tBodyGyroJerkMag-std()" -0.988261252608696
4 16 "SITTING" "fBodyAcc-std()-X" -0.986892418405797
4 16 "SITTING" "fBodyAcc-std()-Y" -0.949829260434783
4 16 "SITTING" "fBodyAcc-std()-Z" -0.934652146521739
4 16 "SITTING" "fBodyAccJerk-std()-X" -0.991567867681159
4 16 "SITTING" "fBodyAccJerk-std()-Y" -0.983230774492754
4 16 "SITTING" "fBodyAccJerk-std()-Z" -0.984362469130435
4 16 "SITTING" "fBodyGyro-std()-X" -0.982057861449275
4 16 "SITTING" "fBodyGyro-std()-Y" -0.954343752463768
4 16 "SITTING" "fBodyGyro-std()-Z" -0.964270052318841
4 16 "SITTING" "fBodyAccMag-std()" -0.942588250115942
4 16 "SITTING" "fBodyBodyAccJerkMag-std()" -0.982190554782609
4 16 "SITTING" "fBodyBodyGyroMag-std()" -0.938863215072464
4 16 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.987506348985507
4 17 "SITTING" "tBodyAcc-mean()-X" 0.2773570196875
4 17 "SITTING" "tBodyAcc-mean()-Y" -0.014156274084375
4 17 "SITTING" "tBodyAcc-mean()-Z" -0.11362408509375
4 17 "SITTING" "tGravityAcc-mean()-X" 0.94488374765625
4 17 "SITTING" "tGravityAcc-mean()-Y" -0.002814673171875
4 17 "SITTING" "tGravityAcc-mean()-Z" -0.135803881679687
4 17 "SITTING" "tBodyAccJerk-mean()-X" 0.075070986171875
4 17 "SITTING" "tBodyAccJerk-mean()-Y" 0.0056097104915625
4 17 "SITTING" "tBodyAccJerk-mean()-Z" -0.0015544841534375
4 17 "SITTING" "tBodyGyro-mean()-X" -0.042549159015625
4 17 "SITTING" "tBodyGyro-mean()-Y" -0.0669245931234375
4 17 "SITTING" "tBodyGyro-mean()-Z" 0.0860053803375
4 17 "SITTING" "tBodyGyroJerk-mean()-X" -0.094247696875
4 17 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0411134199378125
4 17 "SITTING" "tBodyGyroJerk-mean()-Z" -0.051090324421875
4 17 "SITTING" "tBodyAccMag-mean()" -0.97274734640625
4 17 "SITTING" "tGravityAccMag-mean()" -0.97274734640625
4 17 "SITTING" "tBodyAccJerkMag-mean()" -0.99281471515625
4 17 "SITTING" "tBodyGyroMag-mean()" -0.967177744375
4 17 "SITTING" "tBodyGyroJerkMag-mean()" -0.996334795
4 17 "SITTING" "fBodyAcc-mean()-X" -0.9939693815625
4 17 "SITTING" "fBodyAcc-mean()-Y" -0.96992798921875
4 17 "SITTING" "fBodyAcc-mean()-Z" -0.97484160453125
4 17 "SITTING" "fBodyAcc-meanFreq()-X" 0.0284866289765625
4 17 "SITTING" "fBodyAcc-meanFreq()-Y" 0.135749049678125
4 17 "SITTING" "fBodyAcc-meanFreq()-Z" 0.183913630364062
4 17 "SITTING" "fBodyAccJerk-mean()-X" -0.99454262109375
4 17 "SITTING" "fBodyAccJerk-mean()-Y" -0.9883274196875
4 17 "SITTING" "fBodyAccJerk-mean()-Z" -0.9888280653125
4 17 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.232009757914063
4 17 "SITTING" "fBodyAccJerk-meanFreq()-Y" 0.0885338998796875
4 17 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.099508166859375
4 17 "SITTING" "fBodyGyro-mean()-X" -0.98841106765625
4 17 "SITTING" "fBodyGyro-mean()-Y" -0.98879397953125
4 17 "SITTING" "fBodyGyro-mean()-Z" -0.98161709828125
4 17 "SITTING" "fBodyGyro-meanFreq()-X" 0.167684958779688
4 17 "SITTING" "fBodyGyro-meanFreq()-Y" -0.148799346228125
4 17 "SITTING" "fBodyGyro-meanFreq()-Z" 0.123430240928125
4 17 "SITTING" "fBodyAccMag-mean()" -0.973626755
4 17 "SITTING" "fBodyAccMag-meanFreq()" 0.126009669051562
4 17 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.99142725046875
4 17 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.38152125453125
4 17 "SITTING" "fBodyBodyGyroMag-mean()" -0.98336929234375
4 17 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.0181759388351563
4 17 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.995204564375
4 17 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.3586823609625
4 17 "SITTING" "tBodyAcc-std()-X" -0.9944439053125
4 17 "SITTING" "tBodyAcc-std()-Y" -0.96185862984375
4 17 "SITTING" "tBodyAcc-std()-Z" -0.96572919578125
4 17 "SITTING" "tGravityAcc-std()-X" -0.99019661703125
4 17 "SITTING" "tGravityAcc-std()-Y" -0.9667201059375
4 17 "SITTING" "tGravityAcc-std()-Z" -0.9566106440625
4 17 "SITTING" "tBodyAccJerk-std()-X" -0.99434060296875
4 17 "SITTING" "tBodyAccJerk-std()-Y" -0.98863700234375
4 17 "SITTING" "tBodyAccJerk-std()-Z" -0.990529261875
4 17 "SITTING" "tBodyGyro-std()-X" -0.98963832578125
4 17 "SITTING" "tBodyGyro-std()-Y" -0.98612868078125
4 17 "SITTING" "tBodyGyro-std()-Z" -0.9797052259375
4 17 "SITTING" "tBodyGyroJerk-std()-X" -0.9952559371875
4 17 "SITTING" "tBodyGyroJerk-std()-Y" -0.9949818809375
4 17 "SITTING" "tBodyGyroJerk-std()-Z" -0.9938412575
4 17 "SITTING" "tBodyAccMag-std()" -0.96506519109375
4 17 "SITTING" "tGravityAccMag-std()" -0.96506519109375
4 17 "SITTING" "tBodyAccJerkMag-std()" -0.99144649921875
4 17 "SITTING" "tBodyGyroMag-std()" -0.97541025484375
4 17 "SITTING" "tBodyGyroJerkMag-std()" -0.994446755625
4 17 "SITTING" "fBodyAcc-std()-X" -0.99465731359375
4 17 "SITTING" "fBodyAcc-std()-Y" -0.959789141875
4 17 "SITTING" "fBodyAcc-std()-Z" -0.96292107328125
4 17 "SITTING" "fBodyAccJerk-std()-X" -0.9946131621875
4 17 "SITTING" "fBodyAccJerk-std()-Y" -0.98991581109375
4 17 "SITTING" "fBodyAccJerk-std()-Z" -0.99081824828125
4 17 "SITTING" "fBodyGyro-std()-X" -0.99004126046875
4 17 "SITTING" "fBodyGyro-std()-Y" -0.984813098125
4 17 "SITTING" "fBodyGyro-std()-Z" -0.9809696453125
4 17 "SITTING" "fBodyAccMag-std()" -0.9653996796875
4 17 "SITTING" "fBodyBodyAccJerkMag-std()" -0.99031962640625
4 17 "SITTING" "fBodyBodyGyroMag-std()" -0.97471085296875
4 17 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.99362452375
4 18 "SITTING" "tBodyAcc-mean()-X" 0.27727001877193
4 18 "SITTING" "tBodyAcc-mean()-Y" -0.0128691279736842
